DateTime,Energy_kWh,Minutes,Max_power,Sub_metering_1,Sub_metering_2,Sub_metering_3,Year,Hour,DayType,Season
2007-09-01 19:00:00,1.773,60,3.054,815.0,0.0,396.0,2007,19,Weekend,Autumn
2007-09-01 20:00:00,1.5179,60,1.966,18.0,46.0,0.0,2007,20,Weekend,Autumn
2007-09-01 21:00:00,2.4733,60,4.934,570.0,11.0,0.0,2007,21,Weekend,Autumn
2007-09-01 22:00:00,1.8576,60,3.394,0.0,28.0,52.0,2007,22,Weekend,Autumn
2007-09-01 23:00:00,3.1585,60,4.604,9.0,28.0,1065.0,2007,23,Weekend,Autumn
2007-09-02 00:00:00,1.6864,60,3.898,851.0,33.0,496.0,2007,0,Weekend,Autumn
2007-09-02 01:00:00,0.4959,60,2.51,41.0,71.0,0.0,2007,1,Weekend,Autumn
2007-09-02 02:00:00,0.2351,60,0.342,0.0,70.0,0.0,2007,2,Weekend,Autumn
2007-09-02 03:00:00,0.2065,60,0.32,0.0,16.0,0.0,2007,3,Weekend,Autumn
2007-09-02 04:00:00,0.1782,60,0.282,0.0,12.0,0.0,2007,4,Weekend,Autumn
2007-09-02 05:00:00,0.2296,60,0.346,0.0,50.0,0.0,2007,5,Weekend,Autumn
2007-09-02 06:00:00,0.1573,60,0.272,0.0,0.0,0.0,2007,6,Weekend,Autumn
2007-09-02 07:00:00,0.2347,60,0.358,0.0,56.0,0.0,2007,7,Weekend,Autumn
2007-09-02 08:00:00,0.6741,60,1.348,0.0,5.0,488.0,2007,8,Weekend,Autumn
2007-09-02 09:00:00,1.0751,60,5.306,0.0,27.0,234.0,2007,9,Weekend,Autumn
2007-09-02 10:00:00,0.4679,60,1.282,0.0,32.0,0.0,2007,10,Weekend,Autumn
2007-09-02 11:00:00,0.5052,60,1.262,0.0,0.0,0.0,2007,11,Weekend,Autumn
2007-09-02 12:00:00,1.1436,60,3.18,0.0,61.0,364.0,2007,12,Weekend,Autumn
2007-09-02 13:00:00,1.9034,60,3.396,0.0,0.0,1055.0,2007,13,Weekend,Autumn
2007-09-02 14:00:00,1.9665,60,3.71,401.0,45.0,1046.0,2007,14,Weekend,Autumn
2007-09-02 15:00:00,2.5211,60,4.082,504.0,255.0,1034.0,2007,15,Weekend,Autumn
2007-09-02 16:00:00,1.9808,60,3.868,0.0,369.0,1051.0,2007,16,Weekend,Autumn
2007-09-02 17:00:00,1.961,60,4.612,0.0,41.0,1033.0,2007,17,Weekend,Autumn
2007-09-02 18:00:00,2.9593,60,5.09,955.0,348.0,551.0,2007,18,Weekend,Autumn
2007-09-02 19:00:00,0.964,60,2.012,30.0,63.0,0.0,2007,19,Weekend,Autumn
2007-09-02 20:00:00,1.1473,60,2.936,0.0,10.0,0.0,2007,20,Weekend,Autumn
2007-09-02 21:00:00,2.1877,60,4.38,463.0,15.0,798.0,2007,21,Weekend,Autumn
2007-09-02 22:00:00,1.1259,60,3.152,368.0,38.0,0.0,2007,22,Weekend,Autumn
2007-09-02 23:00:00,1.7013,60,3.308,0.0,0.0,656.0,2007,23,Weekend,Autumn
2007-09-03 00:00:00,0.5579,60,1.922,0.0,54.0,189.0,2007,0,Weekday,Autumn
2007-09-03 01:00:00,0.226,60,0.276,0.0,0.0,0.0,2007,1,Weekday,Autumn
2007-09-03 02:00:00,0.251,60,0.33,0.0,38.0,0.0,2007,2,Weekday,Autumn
2007-09-03 03:00:00,0.2354,60,0.332,0.0,15.0,0.0,2007,3,Weekday,Autumn
2007-09-03 04:00:00,0.2329,60,0.31,0.0,11.0,0.0,2007,4,Weekday,Autumn
2007-09-03 05:00:00,0.2524,60,0.334,0.0,42.0,0.0,2007,5,Weekday,Autumn
2007-09-03 06:00:00,0.4556,60,5.002,0.0,0.0,0.0,2007,6,Weekday,Autumn
2007-09-03 07:00:00,1.1914,60,2.988,0.0,52.0,446.0,2007,7,Weekday,Autumn
2007-09-03 08:00:00,1.9167,60,3.872,0.0,366.0,1043.0,2007,8,Weekday,Autumn
2007-09-03 09:00:00,2.6154,60,4.178,0.0,901.0,1053.0,2007,9,Weekday,Autumn
2007-09-03 10:00:00,2.0111,60,3.954,0.0,663.0,1027.0,2007,10,Weekday,Autumn
2007-09-03 11:00:00,0.6585,60,1.256,0.0,37.0,454.0,2007,11,Weekday,Autumn
2007-09-03 12:00:00,0.2654,60,0.376,0.0,66.0,0.0,2007,12,Weekday,Autumn
2007-09-03 13:00:00,0.1872,60,0.302,0.0,14.0,0.0,2007,13,Weekday,Autumn
2007-09-03 14:00:00,0.2363,60,0.342,0.0,38.0,0.0,2007,14,Weekday,Autumn
2007-09-03 15:00:00,0.2214,60,0.294,0.0,38.0,0.0,2007,15,Weekday,Autumn
2007-09-03 16:00:00,0.2076,60,0.312,0.0,11.0,0.0,2007,16,Weekday,Autumn
2007-09-03 17:00:00,0.2448,60,0.318,0.0,61.0,0.0,2007,17,Weekday,Autumn
2007-09-03 18:00:00,0.391,60,2.96,106.0,0.0,0.0,2007,18,Weekday,Autumn
2007-09-03 19:00:00,1.4493,60,3.89,515.0,52.0,325.0,2007,19,Weekday,Autumn
2007-09-03 20:00:00,1.2315,60,1.968,0.0,0.0,490.0,2007,20,Weekday,Autumn
2007-09-03 21:00:00,1.2336,60,2.18,0.0,30.0,0.0,2007,21,Weekday,Autumn
2007-09-03 22:00:00,0.5535,60,1.384,0.0,21.0,0.0,2007,22,Weekday,Autumn
2007-09-03 23:00:00,0.4895,60,1.344,0.0,5.0,296.0,2007,23,Weekday,Autumn
2007-09-04 00:00:00,0.5908,60,1.434,0.0,45.0,346.0,2007,0,Weekday,Autumn
2007-09-04 01:00:00,0.1737,60,0.298,0.0,0.0,0.0,2007,1,Weekday,Autumn
2007-09-04 02:00:00,0.2508,60,0.382,0.0,50.0,0.0,2007,2,Weekday,Autumn
2007-09-04 03:00:00,0.1719,60,0.296,0.0,0.0,0.0,2007,3,Weekday,Autumn
2007-09-04 04:00:00,0.2333,60,0.362,0.0,38.0,0.0,2007,4,Weekday,Autumn
2007-09-04 05:00:00,0.1794,60,0.272,0.0,10.0,0.0,2007,5,Weekday,Autumn
2007-09-04 06:00:00,0.4863,60,4.428,0.0,18.0,0.0,2007,6,Weekday,Autumn
2007-09-04 07:00:00,0.8204,60,2.9,0.0,30.0,348.0,2007,7,Weekday,Autumn
2007-09-04 08:00:00,1.3849,60,3.476,554.0,0.0,628.0,2007,8,Weekday,Autumn
2007-09-04 09:00:00,1.1191,60,2.628,474.0,48.0,352.0,2007,9,Weekday,Autumn
2007-09-04 10:00:00,1.3061,60,1.45,0.0,0.0,1045.0,2007,10,Weekday,Autumn
2007-09-04 11:00:00,1.5748,60,2.874,9.0,47.0,1044.0,2007,11,Weekday,Autumn
2007-09-04 12:00:00,2.5193,60,4.872,978.0,0.0,1058.0,2007,12,Weekday,Autumn
2007-09-04 13:00:00,1.3885,60,1.58,0.0,35.0,965.0,2007,13,Weekday,Autumn
2007-09-04 14:00:00,0.72,60,2.536,0.0,264.0,0.0,2007,14,Weekday,Autumn
2007-09-04 15:00:00,0.4331,60,0.556,0.0,21.0,0.0,2007,15,Weekday,Autumn
2007-09-04 16:00:00,1.6549,60,4.732,0.0,1234.0,0.0,2007,16,Weekday,Autumn
2007-09-04 17:00:00,1.2473,60,1.758,0.0,47.0,786.0,2007,17,Weekday,Autumn
2007-09-04 18:00:00,1.5023,60,1.834,0.0,57.0,1044.0,2007,18,Weekday,Autumn
2007-09-04 19:00:00,1.6972,60,4.418,0.0,11.0,1047.0,2007,19,Weekday,Autumn
2007-09-04 20:00:00,2.6953,60,5.868,359.0,63.0,1032.0,2007,20,Weekday,Autumn
2007-09-04 21:00:00,3.2361,60,4.962,554.0,1357.0,126.0,2007,21,Weekday,Autumn
2007-09-04 22:00:00,0.6833,60,0.966,0.0,89.0,0.0,2007,22,Weekday,Autumn
2007-09-04 23:00:00,0.3469,60,0.906,0.0,37.0,0.0,2007,23,Weekday,Autumn
2007-09-05 00:00:00,0.2749,60,0.342,0.0,64.0,0.0,2007,0,Weekday,Autumn
2007-09-05 01:00:00,0.1939,60,0.262,0.0,9.0,0.0,2007,1,Weekday,Autumn
2007-09-05 02:00:00,0.8404,60,1.392,0.0,47.0,596.0,2007,2,Weekday,Autumn
2007-09-05 03:00:00,0.2149,60,0.3,0.0,24.0,0.0,2007,3,Weekday,Autumn
2007-09-05 04:00:00,0.2167,60,0.312,0.0,28.0,0.0,2007,4,Weekday,Autumn
2007-09-05 05:00:00,0.2341,60,0.338,0.0,36.0,0.0,2007,5,Weekday,Autumn
2007-09-05 06:00:00,1.7656,60,7.98,0.0,384.0,425.0,2007,6,Weekday,Autumn
2007-09-05 07:00:00,2.194,60,3.556,0.0,539.0,1062.0,2007,7,Weekday,Autumn
2007-09-05 08:00:00,2.8745,60,3.536,0.0,1634.0,1030.0,2007,8,Weekday,Autumn
2007-09-05 09:00:00,0.6952,60,1.428,0.0,65.0,427.0,2007,9,Weekday,Autumn
2007-09-05 10:00:00,0.1984,60,0.346,0.0,36.0,0.0,2007,10,Weekday,Autumn
2007-09-05 11:00:00,0.2656,60,0.4,0.0,63.0,0.0,2007,11,Weekday,Autumn
2007-09-05 12:00:00,0.174,60,0.322,0.0,10.0,0.0,2007,12,Weekday,Autumn
2007-09-05 13:00:00,0.2646,60,0.406,0.0,59.0,0.0,2007,13,Weekday,Autumn
2007-09-05 14:00:00,0.1782,60,0.314,0.0,15.0,0.0,2007,14,Weekday,Autumn
2007-09-05 15:00:00,0.2411,60,0.396,0.0,38.0,0.0,2007,15,Weekday,Autumn
2007-09-05 16:00:00,0.1961,60,0.298,0.0,26.0,0.0,2007,16,Weekday,Autumn
2007-09-05 17:00:00,0.352,60,1.43,0.0,4.0,148.0,2007,17,Weekday,Autumn
2007-09-05 18:00:00,0.713,60,1.384,0.0,47.0,484.0,2007,18,Weekday,Autumn
2007-09-05 19:00:00,0.8013,60,0.956,0.0,0.0,0.0,2007,19,Weekday,Autumn
2007-09-05 20:00:00,1.7856,60,3.432,0.0,51.0,79.0,2007,20,Weekday,Autumn
2007-09-05 21:00:00,3.1208,60,5.838,0.0,384.0,1020.0,2007,21,Weekday,Autumn
2007-09-05 22:00:00,1.6311,60,2.392,0.0,45.0,1043.0,2007,22,Weekday,Autumn
2007-09-05 23:00:00,1.1834,60,2.682,0.0,536.0,391.0,2007,23,Weekday,Autumn
2007-09-06 00:00:00,1.1688,60,2.434,0.0,997.0,0.0,2007,0,Weekday,Autumn
2007-09-06 01:00:00,0.2874,60,0.508,0.0,108.0,0.0,2007,1,Weekday,Autumn
2007-09-06 02:00:00,0.2013,60,0.278,0.0,35.0,0.0,2007,2,Weekday,Autumn
2007-09-06 03:00:00,0.1875,60,0.25,0.0,10.0,0.0,2007,3,Weekday,Autumn
2007-09-06 04:00:00,0.2476,60,0.336,0.0,82.0,0.0,2007,4,Weekday,Autumn
2007-09-06 05:00:00,0.1888,60,0.242,0.0,13.0,0.0,2007,5,Weekday,Autumn
2007-09-06 06:00:00,1.1387,60,3.574,0.0,31.0,628.0,2007,6,Weekday,Autumn
2007-09-06 07:00:00,1.9109,60,5.206,0.0,52.0,1040.0,2007,7,Weekday,Autumn
2007-09-06 08:00:00,1.2525,60,1.616,0.0,0.0,1046.0,2007,8,Weekday,Autumn
2007-09-06 09:00:00,0.3998,60,1.28,0.0,53.0,161.0,2007,9,Weekday,Autumn
2007-09-06 10:00:00,0.1836,60,0.362,0.0,7.0,0.0,2007,10,Weekday,Autumn
2007-09-06 11:00:00,0.2006,60,0.31,0.0,16.0,0.0,2007,11,Weekday,Autumn
2007-09-06 12:00:00,0.2282,60,0.304,0.0,49.0,0.0,2007,12,Weekday,Autumn
2007-09-06 13:00:00,0.1857,60,0.234,0.0,0.0,0.0,2007,13,Weekday,Autumn
2007-09-06 14:00:00,0.2255,60,0.318,0.0,45.0,0.0,2007,14,Weekday,Autumn
2007-09-06 15:00:00,0.2066,60,0.308,0.0,22.0,0.0,2007,15,Weekday,Autumn
2007-09-06 16:00:00,0.1819,60,0.234,0.0,0.0,0.0,2007,16,Weekday,Autumn
2007-09-06 17:00:00,0.4261,60,1.386,0.0,64.0,177.0,2007,17,Weekday,Autumn
2007-09-06 18:00:00,0.5869,60,1.258,0.0,0.0,409.0,2007,18,Weekday,Autumn
2007-09-06 19:00:00,0.401,60,0.848,0.0,23.0,0.0,2007,19,Weekday,Autumn
2007-09-06 20:00:00,0.2743,60,0.842,0.0,39.0,0.0,2007,20,Weekday,Autumn
2007-09-06 21:00:00,2.6461,60,5.748,0.0,1387.0,0.0,2007,21,Weekday,Autumn
2007-09-06 22:00:00,1.946,60,3.394,0.0,836.0,0.0,2007,22,Weekday,Autumn
2007-09-06 23:00:00,0.3486,60,0.83,0.0,19.0,0.0,2007,23,Weekday,Autumn
2007-09-07 00:00:00,0.1734,60,0.294,0.0,0.0,0.0,2007,0,Weekday,Autumn
2007-09-07 01:00:00,0.7918,60,1.376,0.0,64.0,556.0,2007,1,Weekday,Autumn
2007-09-07 02:00:00,0.3041,60,1.33,0.0,0.0,129.0,2007,2,Weekday,Autumn
2007-09-07 03:00:00,0.1875,60,0.382,0.0,29.0,0.0,2007,3,Weekday,Autumn
2007-09-07 04:00:00,0.2205,60,0.366,0.0,32.0,0.0,2007,4,Weekday,Autumn
2007-09-07 05:00:00,0.1517,60,0.284,0.0,0.0,0.0,2007,5,Weekday,Autumn
2007-09-07 06:00:00,1.4785,60,5.02,0.0,58.0,707.0,2007,6,Weekday,Autumn
2007-09-07 07:00:00,1.8475,60,3.134,0.0,0.0,1039.0,2007,7,Weekday,Autumn
2007-09-07 08:00:00,1.8688,60,3.478,499.0,21.0,1034.0,2007,8,Weekday,Autumn
2007-09-07 09:00:00,1.7716,60,3.382,535.0,36.0,1026.0,2007,9,Weekday,Autumn
2007-09-07 10:00:00,1.2113,60,1.29,0.0,0.0,1014.0,2007,10,Weekday,Autumn
2007-09-07 11:00:00,1.2471,60,1.418,0.0,54.0,1021.0,2007,11,Weekday,Autumn
2007-09-07 12:00:00,1.0327,60,1.318,0.0,0.0,835.0,2007,12,Weekday,Autumn
2007-09-07 13:00:00,0.1964,60,0.31,0.0,24.0,0.0,2007,13,Weekday,Autumn
2007-09-07 14:00:00,0.2316,60,0.364,0.0,36.0,0.0,2007,14,Weekday,Autumn
2007-09-07 15:00:00,0.1783,60,0.298,0.0,0.0,0.0,2007,15,Weekday,Autumn
2007-09-07 16:00:00,0.2506,60,0.382,0.0,57.0,0.0,2007,16,Weekday,Autumn
2007-09-07 17:00:00,0.2039,60,0.336,0.0,0.0,0.0,2007,17,Weekday,Autumn
2007-09-07 18:00:00,0.2721,60,0.962,0.0,22.0,0.0,2007,18,Weekday,Autumn
2007-09-07 19:00:00,2.6643,60,4.108,1223.0,40.0,94.0,2007,19,Weekday,Autumn
2007-09-07 20:00:00,2.4989,60,5.656,555.0,0.0,1031.0,2007,20,Weekday,Autumn
2007-09-07 21:00:00,2.2298,60,5.264,446.0,54.0,902.0,2007,21,Weekday,Autumn
2007-09-07 22:00:00,0.7883,60,2.77,374.0,1.0,0.0,2007,22,Weekday,Autumn
2007-09-07 23:00:00,0.4743,60,0.988,0.0,23.0,0.0,2007,23,Weekday,Autumn
2007-09-08 00:00:00,0.3224,60,0.972,0.0,34.0,0.0,2007,0,Weekend,Autumn
2007-09-08 01:00:00,0.1744,60,0.388,0.0,0.0,0.0,2007,1,Weekend,Autumn
2007-09-08 02:00:00,0.2514,60,0.37,0.0,59.0,0.0,2007,2,Weekend,Autumn
2007-09-08 03:00:00,0.1685,60,0.236,0.0,0.0,0.0,2007,3,Weekend,Autumn
2007-09-08 04:00:00,0.2137,60,0.314,0.0,26.0,0.0,2007,4,Weekend,Autumn
2007-09-08 05:00:00,0.2016,60,0.286,0.0,33.0,0.0,2007,5,Weekend,Autumn
2007-09-08 06:00:00,0.8011,60,1.316,0.0,0.0,619.0,2007,6,Weekend,Autumn
2007-09-08 07:00:00,0.3575,60,0.616,0.0,59.0,0.0,2007,7,Weekend,Autumn
2007-09-08 08:00:00,0.577,60,4.394,0.0,0.0,0.0,2007,8,Weekend,Autumn
2007-09-08 09:00:00,1.2149,60,3.44,0.0,273.0,708.0,2007,9,Weekend,Autumn
2007-09-08 10:00:00,0.9839,60,1.436,0.0,33.0,672.0,2007,10,Weekend,Autumn
2007-09-08 11:00:00,1.5129,60,3.742,0.0,328.0,887.0,2007,11,Weekend,Autumn
2007-09-08 12:00:00,0.356,60,0.61,0.0,91.0,0.0,2007,12,Weekend,Autumn
2007-09-08 13:00:00,0.7618,60,2.802,0.0,322.0,0.0,2007,13,Weekend,Autumn
2007-09-08 14:00:00,0.3371,60,0.694,0.0,47.0,0.0,2007,14,Weekend,Autumn
2007-09-08 15:00:00,2.8711,60,5.896,1589.0,319.0,423.0,2007,15,Weekend,Autumn
2007-09-08 16:00:00,2.4853,60,4.278,873.0,11.0,1041.0,2007,16,Weekend,Autumn
2007-09-08 17:00:00,1.4776,60,4.122,0.0,52.0,1044.0,2007,17,Weekend,Autumn
2007-09-08 18:00:00,1.4618,60,2.514,0.0,0.0,1040.0,2007,18,Weekend,Autumn
2007-09-08 19:00:00,0.9117,60,2.812,0.0,50.0,358.0,2007,19,Weekend,Autumn
2007-09-08 20:00:00,2.258,60,2.758,0.0,6.0,1002.0,2007,20,Weekend,Autumn
2007-09-08 21:00:00,2.6646,60,4.858,293.0,22.0,1023.0,2007,21,Weekend,Autumn
2007-09-08 22:00:00,1.4491,60,3.934,584.0,36.0,347.0,2007,22,Weekend,Autumn
2007-09-08 23:00:00,0.6825,60,1.576,0.0,0.0,0.0,2007,23,Weekend,Autumn
2007-09-09 00:00:00,0.3213,60,0.904,0.0,61.0,0.0,2007,0,Weekend,Autumn
2007-09-09 01:00:00,0.198,60,0.238,0.0,0.0,0.0,2007,1,Weekend,Autumn
2007-09-09 02:00:00,0.2136,60,0.308,0.0,30.0,0.0,2007,2,Weekend,Autumn
2007-09-09 03:00:00,0.2279,60,0.328,0.0,30.0,0.0,2007,3,Weekend,Autumn
2007-09-09 04:00:00,0.1856,60,0.324,0.0,0.0,0.0,2007,4,Weekend,Autumn
2007-09-09 05:00:00,0.2623,60,0.392,0.0,59.0,0.0,2007,5,Weekend,Autumn
2007-09-09 06:00:00,0.1654,60,0.31,0.0,0.0,0.0,2007,6,Weekend,Autumn
2007-09-09 07:00:00,0.7391,60,1.376,0.0,34.0,494.0,2007,7,Weekend,Autumn
2007-09-09 08:00:00,0.6585,60,4.386,0.0,24.0,0.0,2007,8,Weekend,Autumn
2007-09-09 09:00:00,0.4234,60,0.808,0.0,0.0,0.0,2007,9,Weekend,Autumn
2007-09-09 10:00:00,0.737,60,2.624,0.0,437.0,0.0,2007,10,Weekend,Autumn
2007-09-09 11:00:00,1.6705,60,4.216,881.0,0.0,291.0,2007,11,Weekend,Autumn
2007-09-09 12:00:00,2.1678,60,5.302,428.0,44.0,1011.0,2007,12,Weekend,Autumn
2007-09-09 13:00:00,1.4597,60,1.574,0.0,14.0,1033.0,2007,13,Weekend,Autumn
2007-09-09 14:00:00,3.1095,60,5.69,334.0,1584.0,725.0,2007,14,Weekend,Autumn
2007-09-09 15:00:00,1.5031,60,4.13,541.0,255.0,71.0,2007,15,Weekend,Autumn
2007-09-09 16:00:00,1.1326,60,2.156,0.0,37.0,561.0,2007,16,Weekend,Autumn
2007-09-09 17:00:00,0.6203,60,1.042,0.0,60.0,0.0,2007,17,Weekend,Autumn
2007-09-09 18:00:00,1.8247,60,5.056,0.0,534.0,584.0,2007,18,Weekend,Autumn
2007-09-09 19:00:00,2.8282,60,5.41,0.0,1104.0,1031.0,2007,19,Weekend,Autumn
2007-09-09 20:00:00,2.1307,60,5.128,0.0,68.0,1027.0,2007,20,Weekend,Autumn
2007-09-09 21:00:00,2.5673,60,3.294,0.0,0.0,1022.0,2007,21,Weekend,Autumn
2007-09-09 22:00:00,1.3592,60,1.908,0.0,63.0,309.0,2007,22,Weekend,Autumn
2007-09-09 23:00:00,1.4861,60,1.63,0.0,0.0,1074.0,2007,23,Weekend,Autumn
2007-09-10 00:00:00,1.2898,60,1.428,0.0,39.0,1067.0,2007,0,Weekday,Autumn
2007-09-10 01:00:00,0.5638,60,1.4,0.0,21.0,360.0,2007,1,Weekday,Autumn
2007-09-10 02:00:00,0.1719,60,0.288,0.0,5.0,0.0,2007,2,Weekday,Autumn
2007-09-10 03:00:00,0.2291,60,0.358,0.0,52.0,0.0,2007,3,Weekday,Autumn
2007-09-10 04:00:00,0.1682,60,0.288,0.0,0.0,0.0,2007,4,Weekday,Autumn
2007-09-10 05:00:00,0.2248,60,0.358,0.0,50.0,0.0,2007,5,Weekday,Autumn
2007-09-10 06:00:00,1.5118,60,2.468,0.0,9.0,771.0,2007,6,Weekday,Autumn
2007-09-10 07:00:00,1.846,60,4.682,0.0,16.0,770.0,2007,7,Weekday,Autumn
2007-09-10 08:00:00,0.2462,60,0.382,0.0,46.0,0.0,2007,8,Weekday,Autumn
2007-09-10 09:00:00,0.1684,60,0.308,0.0,0.0,0.0,2007,9,Weekday,Autumn
2007-09-10 10:00:00,0.2539,60,0.364,0.0,49.0,0.0,2007,10,Weekday,Autumn
2007-09-10 11:00:00,0.1715,60,0.292,0.0,9.0,0.0,2007,11,Weekday,Autumn
2007-09-10 12:00:00,0.2156,60,0.376,0.0,13.0,0.0,2007,12,Weekday,Autumn
2007-09-10 13:00:00,0.2208,60,0.324,0.0,48.0,0.0,2007,13,Weekday,Autumn
2007-09-10 14:00:00,0.1924,60,0.246,0.0,0.0,0.0,2007,14,Weekday,Autumn
2007-09-10 15:00:00,0.3019,60,1.348,0.0,49.0,63.0,2007,15,Weekday,Autumn
2007-09-10 16:00:00,0.704,60,1.35,0.0,11.0,507.0,2007,16,Weekday,Autumn
2007-09-10 17:00:00,0.2089,60,0.364,0.0,13.0,0.0,2007,17,Weekday,Autumn
2007-09-10 18:00:00,0.3154,60,0.456,0.0,49.0,0.0,2007,18,Weekday,Autumn
2007-09-10 19:00:00,0.6713,60,0.87,2.0,0.0,0.0,2007,19,Weekday,Autumn
2007-09-10 20:00:00,3.3249,60,6.106,635.0,47.0,817.0,2007,20,Weekday,Autumn
2007-09-10 21:00:00,3.5395,60,5.902,298.0,13.0,1028.0,2007,21,Weekday,Autumn
2007-09-10 22:00:00,1.69,60,2.792,0.0,8.0,230.0,2007,22,Weekday,Autumn
2007-09-10 23:00:00,0.3927,60,0.482,0.0,48.0,0.0,2007,23,Weekday,Autumn
2007-09-11 00:00:00,0.2016,60,0.31,0.0,0.0,0.0,2007,0,Weekday,Autumn
2007-09-11 01:00:00,0.2343,60,0.358,0.0,53.0,0.0,2007,1,Weekday,Autumn
2007-09-11 02:00:00,0.1778,60,0.286,0.0,7.0,0.0,2007,2,Weekday,Autumn
2007-09-11 03:00:00,0.1886,60,0.296,0.0,16.0,0.0,2007,3,Weekday,Autumn
2007-09-11 04:00:00,0.2209,60,0.354,0.0,40.0,0.0,2007,4,Weekday,Autumn
2007-09-11 05:00:00,0.1571,60,0.284,0.0,0.0,0.0,2007,5,Weekday,Autumn
2007-09-11 06:00:00,1.0285,60,3.17,0.0,56.0,408.0,2007,6,Weekday,Autumn
2007-09-11 07:00:00,1.023,60,4.414,0.0,1.0,196.0,2007,7,Weekday,Autumn
2007-09-11 08:00:00,0.2124,60,0.51,0.0,21.0,0.0,2007,8,Weekday,Autumn
2007-09-11 09:00:00,0.1912,60,0.288,0.0,32.0,0.0,2007,9,Weekday,Autumn
2007-09-11 10:00:00,0.1724,60,0.218,0.0,0.0,0.0,2007,10,Weekday,Autumn
2007-09-11 11:00:00,0.2234,60,0.302,0.0,56.0,0.0,2007,11,Weekday,Autumn
2007-09-11 12:00:00,0.1627,60,0.216,0.0,0.0,0.0,2007,12,Weekday,Autumn
2007-09-11 13:00:00,0.4623,60,0.608,0.0,32.0,0.0,2007,13,Weekday,Autumn
2007-09-11 14:00:00,0.2848,60,0.512,0.0,21.0,0.0,2007,14,Weekday,Autumn
2007-09-11 15:00:00,0.7647,60,1.512,0.0,0.0,537.0,2007,15,Weekday,Autumn
2007-09-11 16:00:00,1.2781,60,1.426,0.0,56.0,1053.0,2007,16,Weekday,Autumn
2007-09-11 17:00:00,0.7109,60,1.342,0.0,0.0,510.0,2007,17,Weekday,Autumn
2007-09-11 18:00:00,0.2575,60,0.442,0.0,42.0,0.0,2007,18,Weekday,Autumn
2007-09-11 19:00:00,0.237,60,0.444,0.0,14.0,0.0,2007,19,Weekday,Autumn
2007-09-11 20:00:00,1.032,60,3.028,0.0,8.0,52.0,2007,20,Weekday,Autumn
2007-09-11 21:00:00,2.4116,60,4.358,89.0,51.0,919.0,2007,21,Weekday,Autumn
2007-09-11 22:00:00,3.3426,60,4.736,854.0,0.0,1036.0,2007,22,Weekday,Autumn
2007-09-11 23:00:00,1.4175,60,2.426,0.0,44.0,1081.0,2007,23,Weekday,Autumn
2007-09-12 00:00:00,1.2854,60,1.392,0.0,14.0,1077.0,2007,0,Weekday,Autumn
2007-09-12 01:00:00,1.2629,60,1.398,0.0,4.0,1073.0,2007,1,Weekday,Autumn
2007-09-12 02:00:00,1.2445,60,1.386,0.0,49.0,1011.0,2007,2,Weekday,Autumn
2007-09-12 03:00:00,0.1889,60,0.236,0.0,0.0,0.0,2007,3,Weekday,Autumn
2007-09-12 04:00:00,0.2303,60,0.32,0.0,49.0,0.0,2007,4,Weekday,Autumn
2007-09-12 05:00:00,0.1988,60,0.304,0.0,7.0,0.0,2007,5,Weekday,Autumn
2007-09-12 06:00:00,0.5463,60,1.142,0.0,14.0,0.0,2007,6,Weekday,Autumn
2007-09-12 07:00:00,1.4822,60,4.452,0.0,44.0,203.0,2007,7,Weekday,Autumn
2007-09-12 08:00:00,1.1515,60,2.112,0.0,0.0,608.0,2007,8,Weekday,Autumn
2007-09-12 09:00:00,0.2395,60,0.36,0.0,49.0,0.0,2007,9,Weekday,Autumn
2007-09-12 10:00:00,0.1728,60,0.268,0.0,6.0,0.0,2007,10,Weekday,Autumn
2007-09-12 11:00:00,0.7002,60,3.844,0.0,434.0,0.0,2007,11,Weekday,Autumn
2007-09-12 12:00:00,0.2483,60,0.39,0.0,37.0,0.0,2007,12,Weekday,Autumn
2007-09-12 13:00:00,0.3082,60,1.814,0.0,0.0,0.0,2007,13,Weekday,Autumn
2007-09-12 14:00:00,0.2313,60,0.38,0.0,51.0,0.0,2007,14,Weekday,Autumn
2007-09-12 15:00:00,0.1988,60,0.312,0.0,0.0,0.0,2007,15,Weekday,Autumn
2007-09-12 16:00:00,0.2248,60,0.372,0.0,32.0,0.0,2007,16,Weekday,Autumn
2007-09-12 17:00:00,1.1936,60,2.774,0.0,27.0,734.0,2007,17,Weekday,Autumn
2007-09-12 18:00:00,0.337,60,2.576,0.0,0.0,32.0,2007,18,Weekday,Autumn
2007-09-12 19:00:00,0.4759,60,0.596,0.0,57.0,0.0,2007,19,Weekday,Autumn
2007-09-12 20:00:00,1.8821,60,4.672,0.0,163.0,220.0,2007,20,Weekday,Autumn
2007-09-12 21:00:00,3.3821,60,5.59,0.0,195.0,1036.0,2007,21,Weekday,Autumn
2007-09-12 22:00:00,3.3181,60,6.18,0.0,1922.0,1050.0,2007,22,Weekday,Autumn
2007-09-12 23:00:00,0.9591,60,2.624,0.0,63.0,711.0,2007,23,Weekday,Autumn
2007-09-13 00:00:00,0.2415,60,0.41,0.0,75.0,0.0,2007,0,Weekday,Autumn
2007-09-13 01:00:00,0.2072,60,0.38,0.0,37.0,0.0,2007,1,Weekday,Autumn
2007-09-13 02:00:00,0.179,60,0.314,0.0,9.0,0.0,2007,2,Weekday,Autumn
